"Series Code","Country or Area Code","Country or Area","Year","Value"
"CH4","4","Belgium","1993","11203.1006175362"
"CH4","4","Belgium","1992","11400.2806000051"
"CH4","4","Belgium","1991","11477.5934553074"
"CH4","4","Belgium","1990","11517.5973540222"
"CH4","5","Bulgaria","2020","5733.60194510505"
"CH4","5","Bulgaria","2019","5825.25255965009"
"CH4","5","Bulgaria","2018","6072.10083867202"
"CH4","5","Bulgaria","2017","6360.78816442519"
"CH4","5","Bulgaria","2016","6481.04069016743"
"CH4","5","Bulgaria","2015","6642.24997471096"
"CH4","5","Bulgaria","2014","6610.74436106367"
"CH4","5","Bulgaria","2013","6665.79382604494"
"CH4","5","Bulgaria","2012","6750.70700357935"
"CH4","5","Bulgaria","2011","7031.800850478"
"CH4","5","Bulgaria","2010","6772.67782925817"
"CH4","5","Bulgaria","2009","6643.71443431039"
"CH4","5","Bulgaria","2008","6866.7916528631"
"CH4","5","Bulgaria","2007","6939.34427558101"
"CH4","5","Bulgaria","2006","6929.45173921047"
"CH4","5","Bulgaria","2005","7081.66697003975"
"CH4","5","Bulgaria","2004","7425.77404873235"
"CH4","5","Bulgaria","2003","7876.64264411134"
"CH4","5","Bulgaria","2002","7241.40114087785"
"CH4","5","Bulgaria","2001","6943.32017909704"
"CH4","5","Bulgaria","2000","7585.48892555669"
"CH4","5","Bulgaria","1999","7648.38041049706"
"CH4","5","Bulgaria","1998","8034.19656821146"
"CH4","5","Bulgaria","1997","8587.69049750093"
"CH4","5","Bulgaria","1996","8904.38457538466"
"CH4","5","Bulgaria","1995","8899.85733486627"
"CH4","5","Bulgaria","1994","8780.08287418209"
"CH4","5","Bulgaria","1993","10555.6530609743"
"CH4","5","Bulgaria","1992","11671.6409901238"
"CH4","5","Bulgaria","1991","12020.1736014057"
"CH4","5","Bulgaria","1990","13063.800429896"
"CH4","6","Canada","2020","91665.1116551081"
"CH4","6","Canada","2019","108834.82027224"
"CH4","6","Canada","2018","111053.852266119"
"CH4","6","Canada","2017","111153.862481036"
"CH4","6","Canada","2016","111449.841095288"
"CH4","6","Canada","2015","115609.993697502"
"CH4","6","Canada","2014","118363.74742452"
"CH4","6","Canada","2013","117272.403479411"
"CH4","6","Canada","2012","117130.238724876"
"CH4","6","Canada","2011","115375.95490906"
"CH4","6","Canada","2010","115340.161365045"
"CH4","6","Canada","2009","115644.103515506"
"CH4","6","Canada","2008","121882.626364058"
"CH4","6","Canada","2007","123391.799587095"
"CH4","6","Canada","2006","126121.011167702"
"CH4","6","Canada","2005","124307.187000579"
"CH4","6","Canada","2004","122394.147631844"
"CH4","6","Canada","2003","120406.584162648"
"CH4","6","Canada","2002","119776.641560652"
"CH4","6","Canada","2001","119690.576181074"
"CH4","6","Canada","2000","119491.744138005"
"CH4","6","Canada","1999","117175.351685222"
"CH4","6","Canada","1998","115487.711782689"
"CH4","6","Canada","1997","114382.232268459"
"CH4","6","Canada","1996","112370.071885029"
"CH4","6","Canada","1995","109094.149321044"
"CH4","6","Canada","1994","104663.54587635"
"CH4","6","Canada","1993","100808.947481934"
"CH4","6","Canada","1992","97646.9065536868"
"CH4","6","Canada","1991","93076.7590637324"
"CH4","6","Canada","1990","91554.704287013"
"CH4","7","Croatia","2020","3538.70481102474"
"CH4","7","Croatia","2019","3586.38730346128"
"CH4","7","Croatia","2018","3625.69722811969"
"CH4","7","Croatia","2017","3769.1030995647"
"CH4","7","Croatia","2016","3808.71492201633"
"CH4","7","Croatia","2015","3744.44005647689"
"CH4","7","Croatia","2014","3649.85518013552"
"CH4","7","Croatia","2013","3686.15490994967"
"CH4","7","Croatia","2012","3785.40378785935"
"CH4","7","Croatia","2011","3831.99009228389"
"CH4","7","Croatia","2010","3879.37035300139"
"CH4","7","Croatia","2009","3817.84134612179"
"CH4","7","Croatia","2008","3743.10642816902"
"CH4","7","Croatia","2007","3766.99161554165"
"CH4","7","Croatia","2006","3762.84617107634"
"CH4","7","Croatia","2005","3658.07602702458"
"CH4","7","Croatia","2004","3635.09526063925"
"CH4","7","Croatia","2003","3541.93042280123"
"CH4","7","Croatia","2002","3374.10567145903"
"CH4","7","Croatia","2001","3366.00289199919"
"CH4","7","Croatia","2000","3294.2482532566"
"CH4","7","Croatia","1999","3338.30238021486"
"CH4","7","Croatia","1998","3284.99188739398"
"CH4","7","Croatia","1997","3308.66896642012"
"CH4","7","Croatia","1996","3334.52603323475"
"CH4","7","Croatia","1995","3373.09794778428"
"CH4","7","Croatia","1994","3422.12288393306"
"CH4","7","Croatia","1993","3609.20358903229"
"CH4","7","Croatia","1992","3698.52753516606"
"CH4","7","Croatia","1991","4168.36448975362"
"CH4","7","Croatia","1990","4324.93357954722"
"CH4","8","Cyprus","2020","968.102952717748"
"CH4","8","Cyprus","2019","933.285871352391"
"CH4","8","Cyprus","2018","917.351667691711"
"CH4","8","Cyprus","2017","905.206966263433"
"CH4","8","Cyprus","2016","885.800621169896"
"CH4","8","Cyprus","2015","862.209739654428"
"CH4","8","Cyprus","2014","852.755766702068"
"CH4","8","Cyprus","2013","848.988900026068"
"CH4","8","Cyprus","2012","858.218532632989"
"CH4","8","Cyprus","2011","863.134233896465"
"CH4","8","Cyprus","2010","860.537276528381"
"CH4","8","Cyprus","2009","851.744112331947"
"CH4","8","Cyprus","2008","847.073138860968"
"CH4","8","Cyprus","2007","846.887238655565"
"CH4","8","Cyprus","2006","842.33497425576"
"CH4","8","Cyprus","2005","839.482981013414"
"CH4","8","Cyprus","2004","856.232282101762"
"CH4","8","Cyprus","2003","859.57219922538"
"CH4","8","Cyprus","2002","866.751398573265"
"CH4","8","Cyprus","2001","841.728965491105"
"CH4","8","Cyprus","2000","809.239167472266"
"CH4","8","Cyprus","1999","792.284178715944"
"CH4","8","Cyprus","1998","788.061412299956"
"CH4","8","Cyprus","1997","786.597318696039"
"CH4","8","Cyprus","1996","782.803575065071"
"CH4","8","Cyprus","1995","765.194573361393"
"CH4","8","Cyprus","1994","743.06439889171"
"CH4","8","Cyprus","1993","729.039700463195"
"CH4","8","Cyprus","1992","703.498281574571"
"CH4","8","Cyprus","1991","685.082743394903"
"CH4","8","Cyprus","1990","674.173246666504"
"CH4","9","Czechia","2020","11518.664111955"
"CH4","9","Czechia","2019","12091.4325011629"
"CH4","9","Czechia","2018","12380.5390404458"
"CH4","9","Czechia","2017","12493.8143242005"
"CH4","9","Czechia","2016","12688.065291188"
"CH4","9","Czechia","2015","13398.7782626261"
"CH4","9","Czechia","2014","13398.3643984619"
"CH4","9","Czechia","2013","13401.2164152582"
"CH4","9","Czechia","2012","13999.8383363495"
"CH4","9","Czechia","2011","14009.6163449563"
"CH4","9","Czechia","2010","13980.4566075878"
"CH4","9","Czechia","2009","13753.4102649025"
"CH4","9","Czechia","2008","14394.7646534597"
"CH4","9","Czechia","2007","14310.8035385202"
"CH4","9","Czechia","2006","14790.5136268693"
"CH4","9","Czechia","2005","14537.6618305035"
"CH4","9","Czechia","2004","14040.6929671462"
"CH4","9","Czechia","2003","14514.8449215542"
"CH4","9","Czechia","2002","14551.2572190362"
"CH4","9","Czechia","2001","14806.0861107086"
"CH4","9","Czechia","2000","15053.5677813929"
"CH4","9","Czechia","1999","15872.8754218094"
"CH4","9","Czechia","1998","16616.964626899"
"CH4","9","Czechia","1997","17320.8857655688"
"CH4","9","Czechia","1996","17751.836507467"
"CH4","9","Czechia","1995","17926.2699256236"
"CH4","9","Czechia","1994","18348.5026112878"
"CH4","9","Czechia","1993","19489.3844820997"
"CH4","9","Czechia","1992","20396.2776416285"
"CH4","9","Czechia","1991","21812.9915259613"
"CH4","9","Czechia","1990","23372.3031834129"
"CH4","10","Denmark","2020","7164.72860019228"
"CH4","10","Denmark","2019","7148.22021097889"
"CH4","10","Denmark","2018","7314.49466144577"
"CH4","10","Denmark","2017","7271.06757528328"
"CH4","10","Denmark","2016","7272.91517011003"
"CH4","10","Denmark","2015","7209.88698809496"
"CH4","10","Denmark","2014","7283.48266599647"
"CH4","10","Denmark","2013","7324.77922130977"
"CH4","10","Denmark","2012","7415.12607081815"
"CH4","10","Denmark","2011","7523.34104111196"
"CH4","10","Denmark","2010","7688.69538588296"
"CH4","10","Denmark","2009","7625.17909458458"
"CH4","10","Denmark","2008","7760.37138976897"
"CH4","10","Denmark","2007","7878.58406456511"
"CH4","10","Denmark","2006","7906.75840061166"
"CH4","10","Denmark","2005","8016.14927229688"
"CH4","10","Denmark","2004","8256.83181401918"
"CH4","10","Denmark","2003","8432.46065325505"
"CH4","10","Denmark","2002","8410.53708426207"
"CH4","10","Denmark","2001","8468.64711442841"
"CH4","10","Denmark","2000","8229.36893552562"
"CH4","10","Denmark","1999","8302.5349924276"
"CH4","10","Denmark","1998","8409.34587074705"
"CH4","10","Denmark","1997","8355.84620214557"
"CH4","10","Denmark","1996","8471.97480820624"
"CH4","10","Denmark","1995","8361.86276071661"
"CH4","10","Denmark","1994","8286.70541475645"
"CH4","10","Denmark","1993","8406.23864860635"
"CH4","10","Denmark","1992","8212.88717466905"
"CH4","10","Denmark","1991","8143.8813920099"
"CH4","10","Denmark","1990","7953.57887011418"
"CH4","11","Estonia","2020","1095.4550752662"
"CH4","11","Estonia","2019","1098.29953566709"
"CH4","11","Estonia","2018","1093.13519690552"
"CH4","11","Estonia","2017","1095.3488282983"
"CH4","11","Estonia","2016","1084.24290465616"
"CH4","11","Estonia","2015","1095.87163269921"
"CH4","11","Estonia","2014","1190.77502656609"
"CH4","11","Estonia","2013","1217.11047248523"
"CH4","11","Estonia","2012","1224.89669603821"
"CH4","11","Estonia","2011","1208.02386890379"
"CH4","11","Estonia","2010","1253.87276752885"
"CH4","11","Estonia","2009","1245.16587094158"
"CH4","11","Estonia","2008","1231.67199097839"
"CH4","11","Estonia","2007","1247.42429145436"
"CH4","11","Estonia","2006","1230.32812283336"
"CH4","11","Estonia","2005","1239.49727190206"
"CH4","11","Estonia","2004","1268.79580499374"
"CH4","11","Estonia","2003","1252.02560556847"
"CH4","11","Estonia","2002","1243.43306957582"
"CH4","11","Estonia","2001","1295.68544538566"
"CH4","11","Estonia","2000","1259.90824642184"
"CH4","11","Estonia","1999","1225.10860807992"
"CH4","11","Estonia","1998","1311.04726165357"
"CH4","11","Estonia","1997","1353.5814073353"
"CH4","11","Estonia","1996","1296.53272706481"
"CH4","11","Estonia","1995","1284.38026099893"
"CH4","11","Estonia","1994","1333.37643937821"
"CH4","11","Estonia","1993","1375.46075649777"
"CH4","11","Estonia","1992","1606.6257480078"
"CH4","11","Estonia","1991","1846.43177293758"
"CH4","11","Estonia","1990","1912.51520299747"
"CH4","12","European Union","2020","418340.579474867"
"CH4","12","European Union","2019","424208.509820021"
"CH4","12","European Union","2018","433058.620816331"
"CH4","12","European Union","2017","439264.994906588"
"CH4","12","European Union","2016","440451.648493847"
"CH4","12","European Union","2015","447064.376765717"
"CH4","12","European Union","2014","447362.206506644"
"CH4","12","European Union","2013","455064.598623899"
"CH4","12","European Union","2012","465115.007663089"
"CH4","12","European Union","2011","469192.869390414"
"CH4","12","European Union","2010","479262.317045862"
"CH4","12","European Union","2009","490067.068574661"
"CH4","12","European Union","2008","502446.950553997"
"CH4","12","European Union","2007","514321.324387658"
"CH4","12","European Union","2006","523141.948930688"
"CH4","12","European Union","2005","535150.326717901"
"CH4","12","European Union","2004","546533.913992748"
"CH4","12","European Union","2003","564854.894728786"
"CH4","12","European Union","2002","572647.473769388"
"CH4","12","European Union","2001","584023.715483985"
"CH4","12","European Union","2000","594303.677606552"
"CH4","12","European Union","1999","617247.284542212"
"CH4","12","European Union","1998","629050.327100985"
"CH4","12","European Union","1997","644239.083330426"
"CH4","12","European Union","1996","649829.850012352"
"CH4","12","European Union","1995","653492.589717094"
"CH4","12","European Union","1994","653747.60002215"
"CH4","12","European Union","1993","669399.638986004"
"CH4","12","European Union","1992","677472.150044115"
"CH4","12","European Union","1991","691379.14698325"
"CH4","12","European Union","1990","710545.653208869"
"CH4","13","Finland","2020","4401.88032318798"
"CH4","13","Finland","2019","4492.78845290268"
"CH4","13","Finland","2018","4543.91632034658"
"CH4","13","Finland","2017","4611.0246207263"
"CH4","13","Finland","2016","4728.6382854994"
"CH4","13","Finland","2015","4857.0457281959"
"CH4","13","Finland","2014","4894.90885773478"
"CH4","13","Finland","2013","4992.13852094371"
"CH4","13","Finland","2012","5126.05605703848"
"CH4","13","Finland","2011","5178.32623499743"
"CH4","13","Finland","2010","5350.0138529001"
"CH4","13","Finland","2009","5287.11421070219"
"CH4","13","Finland","2008","5353.0095163474"
"CH4","13","Finland","2007","5517.38171107664"
"CH4","13","Finland","2006","5642.23524682638"
"CH4","13","Finland","2005","5583.07085195137"
"CH4","13","Finland","2004","5821.62508109541"
"CH4","13","Finland","2003","6004.62304142787"
"CH4","13","Finland","2002","6208.45623840904"
"CH4","13","Finland","2001","6433.66438877208"
"CH4","13","Finland","2000","6566.26575739321"
"CH4","13","Finland","1999","6834.09521133558"
"CH4","13","Finland","1998","7005.65657945703"
"CH4","13","Finland","1997","7272.35282113435"
"CH4","13","Finland","1996","7352.88221743926"
"CH4","13","Finland","1995","7425.68073296359"
"CH4","13","Finland","1994","7630.42124271165"
"CH4","13","Finland","1993","7660.18231498943"
"CH4","13","Finland","1992","7619.70592311138"
"CH4","13","Finland","1991","7669.11441174038"
"CH4","13","Finland","1990","7687.12652497904"
"CH4","14","France","2020","55122.8110256096"
"CH4","14","France","2019","56226.2285227887"
"CH4","14","France","2018","56702.7737259196"
"CH4","14","France","2017","57472.3317651526"
"CH4","14","France","2016","57892.0480141886"
"CH4","14","France","2015","58318.7649289079"
"CH4","14","France","2014","59233.2307701812"
"CH4","14","France","2013","59520.6500617831"
"CH4","14","France","2012","59680.2352361364"
"CH4","14","France","2011","60914.6675382403"
"CH4","14","France","2010","62090.6019724658"
"CH4","14","France","2009","62388.5442734749"
"CH4","14","France","2008","63509.6123206652"
"CH4","14","France","2007","63236.0981022489"
"CH4","14","France","2006","63517.2800805811"
"CH4","14","France","2005","64054.3688682562"
"CH4","14","France","2004","64989.9753000697"
"CH4","14","France","2003","66350.1723113087"
"CH4","14","France","2002","67321.2200032468"
"CH4","14","France","2001","68899.8698764511"
"CH4","14","France","2000","69026.5674496149"
"CH4","14","France","1999","68663.0098418218"
"CH4","14","France","1998","68695.8404092571"
"CH4","14","France","1997","68646.106447421"
"CH4","14","France","1996","69883.1645104582"
"CH4","14","France","1995","70791.8523250588"
"CH4","14","France","1994","70394.1065686914"
"CH4","14","France","1993","70524.8590476141"
"CH4","14","France","1992","70124.2646676076"
"CH4","14","France","1991","70039.6001338344"
"CH4","14","France","1990","69559.9777841378"
"CH4","15","Germany","2020","49015.3424495547"
"CH4","15","Germany","2019","49944.0503347547"
"CH4","15","Germany","2018","52006.9002014147"
"CH4","15","Germany","2017","53797.6040213906"
"CH4","15","Germany","2016","54366.2216610908"
"CH4","15","Germany","2015","55626.7145407623"
"CH4","15","Germany","2014","55847.307276372"
"CH4","15","Germany","2013","56966.2485469166"
"CH4","15","Germany","2012","57597.4050917645"
"CH4","15","Germany","2011","57051.2380222893"
"CH4","15","Germany","2010","58139.515606275"
"CH4","15","Germany","2009","59335.4542717472"
"CH4","15","Germany","2008","61777.0427927292"
"CH4","15","Germany","2007","62899.194577794"
"CH4","15","Germany","2006","64913.7475682088"
"CH4","15","Germany","2005","68701.2120478839"
"CH4","15","Germany","2004","71989.2479472102"
"CH4","15","Germany","2003","76953.5695195922"
"CH4","15","Germany","2002","80304.8655902891"
"CH4","15","Germany","2001","84298.2526710818"
"CH4","15","Germany","2000","87798.42190582"
"CH4","15","Germany","1999","91717.2435924251"
"CH4","15","Germany","1998","92585.2413937903"
"CH4","15","Germany","1997","97432.9179224919"
"CH4","15","Germany","1996","101811.805379837"
"CH4","15","Germany","1995","104349.855209361"
"CH4","15","Germany","1994","106615.128347155"
"CH4","15","Germany","1993","110368.430710712"
"CH4","15","Germany","1992","109571.464087737"
"CH4","15","Germany","1991","112964.720960177"
"CH4","15","Germany","1990","118555.322425238"
"CH4","16","Greece","2020","9685.19804184179"
"CH4","16","Greece","2019","9991.41089111647"
"CH4","16","Greece","2018","10217.0748353246"
"CH4","16","Greece","2017","10096.5202481121"
"CH4","16","Greece","2016","9797.52429609185"
"CH4","16","Greece","2015","10145.9443779503"
"CH4","16","Greece","2014","10340.3491826565"
"CH4","16","Greece","2013","10533.5395624305"
"CH4","16","Greece","2012","10776.0231320289"
"CH4","16","Greece","2011","10936.9694574552"
"CH4","16","Greece","2010","11082.1938277642"
"CH4","16","Greece","2009","10864.0335109731"
"CH4","16","Greece","2008","11241.698270783"
"CH4","16","Greece","2007","11362.4149881569"
"CH4","16","Greece","2006","11482.282687136"
"CH4","16","Greece","2005","11407.3324663326"
"CH4","16","Greece","2004","11324.7377652331"
"CH4","16","Greece","2003","11297.3249141988"
"CH4","16","Greece","2002","11196.4723022467"
"CH4","16","Greece","2001","11112.9773493718"
"CH4","16","Greece","2000","11802.4413185375"
"CH4","16","Greece","1999","11794.9556877666"
"CH4","16","Greece","1998","11831.3319402611"
"CH4","16","Greece","1997","11620.8670746004"
"CH4","16","Greece","1996","11666.7017822303"
"CH4","16","Greece","1995","11506.9508290313"
"CH4","16","Greece","1994","11330.4872483982"
"CH4","16","Greece","1993","11259.72091414"
"CH4","16","Greece","1992","11216.1028213758"
"CH4","16","Greece","1991","11157.2079189854"
"CH4","16","Greece","1990","11155.5195407156"
"CH4","17","Hungary","2020","8219.72809643028"
"CH4","17","Hungary","2019","8233.71739219064"
"CH4","17","Hungary","2018","8291.90932958388"
"CH4","17","Hungary","2017","8353.32998617125"
"CH4","17","Hungary","2016","8333.86585391741"
"CH4","17","Hungary","2015","8384.19340359439"
"CH4","17","Hungary","2014","8339.73424124691"
"CH4","17","Hungary","2013","8582.59432070547"
"CH4","17","Hungary","2012","8777.02914575585"
"CH4","17","Hungary","2011","8741.93269422378"
"CH4","17","Hungary","2010","8893.60704836928"
"CH4","17","Hungary","2009","8855.81748846349"
"CH4","17","Hungary","2008","9026.09989525398"
"CH4","17","Hungary","2007","9266.6618217888"
"CH4","17","Hungary","2006","9512.94163866533"
"CH4","17","Hungary","2005","9705.31085622548"
"CH4","17","Hungary","2004","9985.03995914088"
"CH4","17","Hungary","2003","10421.046208348"
"CH4","17","Hungary","2002","10305.8421711563"
"CH4","17","Hungary","2001","10457.077519262"
"CH4","17","Hungary","2000","10591.0545568931"
"CH4","17","Hungary","1999","10566.6215284812"
"CH4","17","Hungary","1998","10556.3863002571"
"CH4","17","Hungary","1997","10703.0982906072"
"CH4","17","Hungary","1996","10879.0836350136"
"CH4","17","Hungary","1995","10743.7355610442"
"CH4","17","Hungary","1994","10781.8798741662"
"CH4","17","Hungary","1993","11104.4282431329"
"CH4","17","Hungary","1992","11404.6508745228"
"CH4","17","Hungary","1991","12634.2048037574"
"CH4","17","Hungary","1990","12829.7823475993"
"CH4","18","Iceland","2020","589.570928118216"
"CH4","18","Iceland","2019","570.24611268967"
"CH4","18","Iceland","2018","609.902479360497"
"CH4","18","Iceland","2017","610.402921065217"
"CH4","18","Iceland","2016","622.335249948628"
"CH4","18","Iceland","2015","631.286360960613"
"CH4","18","Iceland","2014","625.854112955652"
"CH4","18","Iceland","2013","614.887004283857"
"CH4","18","Iceland","2012","612.726362064277"
"CH4","18","Iceland","2011","636.678500390292"
"CH4","18","Iceland","2010","655.515332123856"
"CH4","18","Iceland","2009","666.666087866225"
"CH4","18","Iceland","2008","674.275237737229"
"CH4","18","Iceland","2007","687.183439394196"
"CH4","18","Iceland","2006","680.575812868588"
"CH4","18","Iceland","2005","648.04133706283"
"CH4","18","Iceland","2004","659.119502873356"
"CH4","18","Iceland","2003","664.058213122075"
"CH4","18","Iceland","2002","674.176471021202"
"CH4","18","Iceland","2001","668.061484342954"
"CH4","18","Iceland","2000","658.8851030144"
"CH4","18","Iceland","1999","659.47583878788"
"CH4","18","Iceland","1998","652.982316280196"
"CH4","18","Iceland","1997","653.268921537579"
"CH4","18","Iceland","1996","649.435101638658"
"CH4","18","Iceland","1995","629.694890492769"
"CH4","18","Iceland","1994","630.019890189255"
"CH4","18","Iceland","1993","622.383008045744"
"CH4","18","Iceland","1992","607.945842167576"
"CH4","18","Iceland","1991","602.391697173494"
"CH4","18","Iceland","1990","606.421851669481"
"CH4","19","Ireland","2020","15226.568001927"
"CH4","19","Ireland","2019","15048.0134321295"
"CH4","19","Ireland","2018","15456.8732229299"
"CH4","19","Ireland","2017","15148.9744013423"
"CH4","19","Ireland","2016","14735.2351564437"
"CH4","19","Ireland","2015","14346.4474708847"
"CH4","19","Ireland","2014","13828.2953190234"
"CH4","19","Ireland","2013","13717.9026981369"
"CH4","19","Ireland","2012","13424.5561436126"
"CH4","19","Ireland","2011","12751.8970785905"
"CH4","19","Ireland","2010","12804.3196351653"
"CH4","19","Ireland","2009","13122.4655244843"
"CH4","19","Ireland","2008","13515.3564102923"
"CH4","19","Ireland","2007","13687.6451227175"
"CH4","19","Ireland","2006","14555.4206475637"
"CH4","19","Ireland","2005","14420.4403656444"
"CH4","19","Ireland","2004","14598.1487964638"
"CH4","19","Ireland","2003","15545.5112470249"
"CH4","19","Ireland","2002","14867.6229238189"
"CH4","19","Ireland","2001","14955.5814477214"
"CH4","19","Ireland","2000","14864.7720787335"
"CH4","19","Ireland","1999","15410.1899283293"
"CH4","19","Ireland","1998","15790.3450226019"
"CH4","19","Ireland","1997","15404.3696836572"
"CH4","19","Ireland","1996","15371.4493134681"
"CH4","19","Ireland","1995","15035.411065505"
"CH4","19","Ireland","1994","14921.9754188671"
"CH4","19","Ireland","1993","14930.4268748551"
"CH4","19","Ireland","1992","14742.3688480797"
"CH4","19","Ireland","1991","14511.9259433383"
"CH4","19","Ireland","1990","14180.7484020022"
"CH4","20","Italy","2020","42780.0658611034"
"CH4","20","Italy","2019","41982.4511113324"
"CH4","20","Italy","2018","42981.9455187096"
"CH4","20","Italy","2017","43672.2767292651"
"CH4","20","Italy","2016","43681.281890238"
"CH4","20","Italy","2015","44112.2216613676"
"CH4","20","Italy","2014","44050.8118473919"
"CH4","20","Italy","2013","45008.7657225027"
"CH4","20","Italy","2012","46466.4892313905"
