"Series Code","Country or Area Code","Country or Area","Year","Value"
"N2O","5","Bulgaria","1992","5559.8702202955"
"N2O","5","Bulgaria","1991","6658.98687239707"
"N2O","5","Bulgaria","1990","8590.12149772887"
"N2O","6","Canada","2020","32763.175276727"
"N2O","6","Canada","2019","31564.3776309548"
"N2O","6","Canada","2018","31442.685271575"
"N2O","6","Canada","2017","30135.5986290573"
"N2O","6","Canada","2016","30661.1465482255"
"N2O","6","Canada","2015","30129.2288697492"
"N2O","6","Canada","2014","28940.1707512118"
"N2O","6","Canada","2013","30108.7337052625"
"N2O","6","Canada","2012","28883.2564024767"
"N2O","6","Canada","2011","27793.8272595707"
"N2O","6","Canada","2010","27715.416568313"
"N2O","6","Canada","2009","28328.9244122332"
"N2O","6","Canada","2008","31241.1388091746"
"N2O","6","Canada","2007","30588.1216425218"
"N2O","6","Canada","2006","30111.9109653158"
"N2O","6","Canada","2005","31858.9872227357"
"N2O","6","Canada","2004","32761.0981861647"
"N2O","6","Canada","2003","31453.5442051344"
"N2O","6","Canada","2002","30367.4935315432"
"N2O","6","Canada","2001","30087.8167304729"
"N2O","6","Canada","2000","30162.5260382121"
"N2O","6","Canada","1999","30578.3921983162"
"N2O","6","Canada","1998","33022.6335091567"
"N2O","6","Canada","1997","36752.4346589002"
"N2O","6","Canada","1996","37740.1902807872"
"N2O","6","Canada","1995","35891.474424541"
"N2O","6","Canada","1994","35418.9648528245"
"N2O","6","Canada","1993","32731.1056815743"
"N2O","6","Canada","1992","32918.8224023966"
"N2O","6","Canada","1991","32093.9854874411"
"N2O","6","Canada","1990","33194.5145025841"
"N2O","7","Croatia","2020","1658.17075032032"
"N2O","7","Croatia","2019","1619.58356085221"
"N2O","7","Croatia","2018","1615.58231256761"
"N2O","7","Croatia","2017","1665.61749551779"
"N2O","7","Croatia","2016","1545.65480139775"
"N2O","7","Croatia","2015","1777.73443836166"
"N2O","7","Croatia","2014","1638.81299782497"
"N2O","7","Croatia","2013","1678.63344847328"
"N2O","7","Croatia","2012","2263.16492193305"
"N2O","7","Croatia","2011","2492.71377596416"
"N2O","7","Croatia","2010","2432.50693221729"
"N2O","7","Croatia","2009","2189.22166138474"
"N2O","7","Croatia","2008","2826.86867808583"
"N2O","7","Croatia","2007","2522.42517345443"
"N2O","7","Croatia","2006","2470.52603529784"
"N2O","7","Croatia","2005","2460.38221379311"
"N2O","7","Croatia","2004","2497.61780108508"
"N2O","7","Croatia","2003","2257.04947900247"
"N2O","7","Croatia","2002","2348.6479914142"
"N2O","7","Croatia","2001","2433.72983340889"
"N2O","7","Croatia","2000","2467.54405301014"
"N2O","7","Croatia","1999","2347.86007764488"
"N2O","7","Croatia","1998","2116.55290834016"
"N2O","7","Croatia","1997","2468.43363829559"
"N2O","7","Croatia","1996","2273.88199802632"
"N2O","7","Croatia","1995","2274.9593822783"
"N2O","7","Croatia","1994","2353.02755867532"
"N2O","7","Croatia","1993","2314.11716715203"
"N2O","7","Croatia","1992","2712.5094901018"
"N2O","7","Croatia","1991","2702.36962681828"
"N2O","7","Croatia","1990","2860.59758829838"
"N2O","8","Cyprus","2020","257.985746759426"
"N2O","8","Cyprus","2019","251.424627327451"
"N2O","8","Cyprus","2018","246.646750039681"
"N2O","8","Cyprus","2017","245.022795225937"
"N2O","8","Cyprus","2016","238.883107138162"
"N2O","8","Cyprus","2015","230.995072822671"
"N2O","8","Cyprus","2014","223.682013196854"
"N2O","8","Cyprus","2013","229.971936373168"
"N2O","8","Cyprus","2012","254.575780967294"
"N2O","8","Cyprus","2011","259.658769487632"
"N2O","8","Cyprus","2010","274.288859671424"
"N2O","8","Cyprus","2009","258.462421822792"
"N2O","8","Cyprus","2008","266.24577231829"
"N2O","8","Cyprus","2007","280.069009838001"
"N2O","8","Cyprus","2006","291.282231972007"
"N2O","8","Cyprus","2005","279.741263464514"
"N2O","8","Cyprus","2004","307.761887876187"
"N2O","8","Cyprus","2003","323.509170062506"
"N2O","8","Cyprus","2002","327.95848385166"
"N2O","8","Cyprus","2001","325.509345950807"
"N2O","8","Cyprus","2000","295.789031615219"
"N2O","8","Cyprus","1999","296.706903946723"
"N2O","8","Cyprus","1998","307.413151716035"
"N2O","8","Cyprus","1997","285.710679061354"
"N2O","8","Cyprus","1996","293.908833570818"
"N2O","8","Cyprus","1995","321.318969221693"
"N2O","8","Cyprus","1994","280.915048660003"
"N2O","8","Cyprus","1993","290.771594286367"
"N2O","8","Cyprus","1992","273.20585079601"
"N2O","8","Cyprus","1991","246.838670737348"
"N2O","8","Cyprus","1990","246.448650986416"
"N2O","9","Czechia","2020","5328.31882529066"
"N2O","9","Czechia","2019","5606.60931577567"
"N2O","9","Czechia","2018","5862.23448627683"
"N2O","9","Czechia","2017","6214.86993615648"
"N2O","9","Czechia","2016","6284.87111509644"
"N2O","9","Czechia","2015","6136.65752737401"
"N2O","9","Czechia","2014","5739.32548493555"
"N2O","9","Czechia","2013","5627.63302275466"
"N2O","9","Czechia","2012","5851.43513505915"
"N2O","9","Czechia","2011","5989.65687568496"
"N2O","9","Czechia","2010","5347.91633029573"
"N2O","9","Czechia","2009","5463.68455201733"
"N2O","9","Czechia","2008","6304.94713247444"
"N2O","9","Czechia","2007","6238.30714722565"
"N2O","9","Czechia","2006","6172.68345502628"
"N2O","9","Czechia","2005","6294.98436929008"
"N2O","9","Czechia","2004","6449.86954418776"
"N2O","9","Czechia","2003","5786.40404809445"
"N2O","9","Czechia","2002","6273.72372100159"
"N2O","9","Czechia","2001","6673.07468885221"
"N2O","9","Czechia","2000","6404.24522396681"
"N2O","9","Czechia","1999","5981.47595908206"
"N2O","9","Czechia","1998","6191.93857475484"
"N2O","9","Czechia","1997","6309.57297020567"
"N2O","9","Czechia","1996","6341.56091415554"
"N2O","9","Czechia","1995","6583.1933728979"
"N2O","9","Czechia","1994","6288.72540647698"
"N2O","9","Czechia","1993","6396.34226020567"
"N2O","9","Czechia","1992","7127.31848570394"
"N2O","9","Czechia","1991","7949.05582545179"
"N2O","9","Czechia","1990","9287.95119618261"
"N2O","10","Denmark","2020","5815.96320326718"
"N2O","10","Denmark","2019","5857.93157843904"
"N2O","10","Denmark","2018","5665.2453110207"
"N2O","10","Denmark","2017","5921.69641253639"
"N2O","10","Denmark","2016","5846.64144778718"
"N2O","10","Denmark","2015","5731.80122129712"
"N2O","10","Denmark","2014","5713.07496592712"
"N2O","10","Denmark","2013","5592.44113143985"
"N2O","10","Denmark","2012","5594.05945076823"
"N2O","10","Denmark","2011","5692.92475585787"
"N2O","10","Denmark","2010","5684.31788291477"
"N2O","10","Denmark","2009","5795.5319516297"
"N2O","10","Denmark","2008","6023.99791638676"
"N2O","10","Denmark","2007","6001.68655692588"
"N2O","10","Denmark","2006","5852.09524083456"
"N2O","10","Denmark","2005","5987.21756815094"
"N2O","10","Denmark","2004","6610.3575006324"
"N2O","10","Denmark","2003","6920.05661318356"
"N2O","10","Denmark","2002","7054.71896189777"
"N2O","10","Denmark","2001","7164.45684700857"
"N2O","10","Denmark","2000","7377.72292238498"
"N2O","10","Denmark","1999","7443.90919349453"
"N2O","10","Denmark","1998","7438.73494525596"
"N2O","10","Denmark","1997","7442.25869654729"
"N2O","10","Denmark","1996","7380.51473861194"
"N2O","10","Denmark","1995","7760.52565934073"
"N2O","10","Denmark","1994","7813.51114724666"
"N2O","10","Denmark","1993","7870.08246316296"
"N2O","10","Denmark","1992","8110.99963077065"
"N2O","10","Denmark","1991","8388.79345652062"
"N2O","10","Denmark","1990","8554.67490087107"
"N2O","11","Estonia","2020","929.680699179919"
"N2O","11","Estonia","2019","928.457143356687"
"N2O","11","Estonia","2018","862.503236884498"
"N2O","11","Estonia","2017","873.329240538234"
"N2O","11","Estonia","2016","841.060001164825"
"N2O","11","Estonia","2015","868.218063602909"
"N2O","11","Estonia","2014","832.869089113663"
"N2O","11","Estonia","2013","805.93299822804"
"N2O","11","Estonia","2012","807.827437008652"
"N2O","11","Estonia","2011","756.03938461501"
"N2O","11","Estonia","2010","746.474642756727"
"N2O","11","Estonia","2009","725.470857656894"
"N2O","11","Estonia","2008","775.91698002441"
"N2O","11","Estonia","2007","719.966772821178"
"N2O","11","Estonia","2006","660.986515438398"
"N2O","11","Estonia","2005","672.164647284417"
"N2O","11","Estonia","2004","659.042801562248"
"N2O","11","Estonia","2003","625.120264154635"
"N2O","11","Estonia","2002","586.337287458523"
"N2O","11","Estonia","2001","614.730146716814"
"N2O","11","Estonia","2000","637.472162340364"
"N2O","11","Estonia","1999","604.757852368518"
"N2O","11","Estonia","1998","691.649062607062"
"N2O","11","Estonia","1997","667.794941440426"
"N2O","11","Estonia","1996","656.801640573448"
"N2O","11","Estonia","1995","698.207470529116"
"N2O","11","Estonia","1994","775.769938751167"
"N2O","11","Estonia","1993","851.841826383319"
"N2O","11","Estonia","1992","1089.52871576444"
"N2O","11","Estonia","1991","1310.21532872537"
"N2O","11","Estonia","1990","1340.44625339464"
"N2O","12","European Union","2020","226933.992957436"
"N2O","12","European Union","2019","229859.192748804"
"N2O","12","European Union","2018","233302.340017117"
"N2O","12","European Union","2017","236703.11417244"
"N2O","12","European Union","2016","232415.9117357"
"N2O","12","European Union","2015","232919.987801067"
"N2O","12","European Union","2014","233408.502294504"
"N2O","12","European Union","2013","230131.73436353"
"N2O","12","European Union","2012","229822.905533444"
"N2O","12","European Union","2011","231995.361214082"
"N2O","12","European Union","2010","237725.280452635"
"N2O","12","European Union","2009","247655.506097486"
"N2O","12","European Union","2008","262369.816811149"
"N2O","12","European Union","2007","274226.087964856"
"N2O","12","European Union","2006","272521.719243278"
"N2O","12","European Union","2005","283836.637560108"
"N2O","12","European Union","2004","290747.239973701"
"N2O","12","European Union","2003","286178.417461129"
"N2O","12","European Union","2002","289172.531997925"
"N2O","12","European Union","2001","300868.464717816"
"N2O","12","European Union","2000","302548.60134346"
"N2O","12","European Union","1999","305815.026050344"
"N2O","12","European Union","1998","327031.277470908"
"N2O","12","European Union","1997","349077.092803942"
"N2O","12","European Union","1996","352477.960829727"
"N2O","12","European Union","1995","346139.21314463"
"N2O","12","European Union","1994","344804.760292586"
"N2O","12","European Union","1993","340907.71975889"
"N2O","12","European Union","1992","350706.370559195"
"N2O","12","European Union","1991","365479.315814565"
"N2O","12","European Union","1990","383119.377938209"
"N2O","13","Finland","2020","4721.76830519247"
"N2O","13","Finland","2019","4828.58091148507"
"N2O","13","Finland","2018","4697.87319530165"
"N2O","13","Finland","2017","4730.62060686311"
"N2O","13","Finland","2016","4745.84889741899"
"N2O","13","Finland","2015","4752.51744600599"
"N2O","13","Finland","2014","4717.15081896094"
"N2O","13","Finland","2013","4660.99925435876"
"N2O","13","Finland","2012","4641.05756267337"
"N2O","13","Finland","2011","4651.43278544335"
"N2O","13","Finland","2010","4784.11601960754"
"N2O","13","Finland","2009","5190.59988056317"
"N2O","13","Finland","2008","6078.81409762179"
"N2O","13","Finland","2007","5920.16217828298"
"N2O","13","Finland","2006","5849.47451866991"
"N2O","13","Finland","2005","6035.06810158799"
"N2O","13","Finland","2004","5953.43101474458"
"N2O","13","Finland","2003","5863.05060220353"
"N2O","13","Finland","2002","5735.59037439443"
"N2O","13","Finland","2001","5699.35804137428"
"N2O","13","Finland","2000","5809.16188820152"
"N2O","13","Finland","1999","5731.78860359077"
"N2O","13","Finland","1998","5792.47293328081"
"N2O","13","Finland","1997","5971.1441807175"
"N2O","13","Finland","1996","5950.4275906161"
"N2O","13","Finland","1995","5902.92964095827"
"N2O","13","Finland","1994","5877.72905742024"
"N2O","13","Finland","1993","5767.32312981769"
"N2O","13","Finland","1992","5601.03356554462"
"N2O","13","Finland","1991","6030.81286363748"
"N2O","13","Finland","1990","6361.59291242368"
"N2O","14","France","2020","36430.9924728327"
"N2O","14","France","2019","38211.6304709152"
"N2O","14","France","2018","38634.8194586234"
"N2O","14","France","2017","40298.6670245435"
"N2O","14","France","2016","38924.9651354233"
"N2O","14","France","2015","40033.4945015132"
"N2O","14","France","2014","40202.7792270106"
"N2O","14","France","2013","39066.2495863815"
"N2O","14","France","2012","39300.6026404976"
"N2O","14","France","2011","39016.7069253656"
"N2O","14","France","2010","40616.2526805491"
"N2O","14","France","2009","42792.8769111012"
"N2O","14","France","2008","44373.4623341184"
"N2O","14","France","2007","45113.1803849249"
"N2O","14","France","2006","45052.946093452"
"N2O","14","France","2005","46451.4899201958"
"N2O","14","France","2004","47353.1772475498"
"N2O","14","France","2003","49009.1950545801"
"N2O","14","France","2002","50791.4414314775"
"N2O","14","France","2001","53523.4825371136"
"N2O","14","France","2000","53832.1798253786"
"N2O","14","France","1999","54882.9050326819"
"N2O","14","France","1998","60937.1532706293"
"N2O","14","France","1997","67552.8122334313"
"N2O","14","France","1996","67618.6618645146"
"N2O","14","France","1995","66091.0969156919"
"N2O","14","France","1994","64532.4014502702"
"N2O","14","France","1993","64413.3103710546"
"N2O","14","France","1992","65161.0854486055"
"N2O","14","France","1991","65470.2379443889"
"N2O","14","France","1990","64879.380353621"
"N2O","15","Germany","2020","28182.136974542"
"N2O","15","Germany","2019","28948.4575989187"
"N2O","15","Germany","2018","29715.7917285275"
"N2O","15","Germany","2017","31027.7236002679"
"N2O","15","Germany","2016","31521.1377491511"
"N2O","15","Germany","2015","31654.8740317553"
"N2O","15","Germany","2014","31704.6887705913"
"N2O","15","Germany","2013","31171.6762406726"
"N2O","15","Germany","2012","31001.076402788"
"N2O","15","Germany","2011","30854.9638914305"
"N2O","15","Germany","2010","30841.3783733238"
"N2O","15","Germany","2009","38817.1740482741"
"N2O","15","Germany","2008","38418.2097689745"
"N2O","15","Germany","2007","39708.5908764541"
"N2O","15","Germany","2006","36769.1492900308"
"N2O","15","Germany","2005","37521.8823422062"
"N2O","15","Germany","2004","39154.1998270107"
"N2O","15","Germany","2003","37496.389607498"
"N2O","15","Germany","2002","37767.336934583"
"N2O","15","Germany","2001","38529.7244556884"
"N2O","15","Germany","2000","36482.68984067"
"N2O","15","Germany","1999","37053.5252685176"
"N2O","15","Germany","1998","40977.6954399967"
"N2O","15","Germany","1997","53826.5095767283"
"N2O","15","Germany","1996","56761.6912099926"
"N2O","15","Germany","1995","55250.3798558318"
"N2O","15","Germany","1994","57078.6474766016"
"N2O","15","Germany","1993","55169.1946502693"
"N2O","15","Germany","1992","58034.2865365522"
"N2O","15","Germany","1991","56342.4123614157"
"N2O","15","Germany","1990","57989.3773968413"
"N2O","16","Greece","2020","4369.98463586818"
"N2O","16","Greece","2019","4353.09037004922"
"N2O","16","Greece","2018","4361.14798823772"
"N2O","16","Greece","2017","4460.59576225127"
"N2O","16","Greece","2016","4385.85563067232"
"N2O","16","Greece","2015","4331.10012158378"
"N2O","16","Greece","2014","4404.62448396288"
"N2O","16","Greece","2013","4613.42226282644"
"N2O","16","Greece","2012","4796.83699386811"
"N2O","16","Greece","2011","5223.90945232952"
"N2O","16","Greece","2010","5471.60105255811"
"N2O","16","Greece","2009","5271.06075957637"
"N2O","16","Greece","2008","5635.1882569634"
"N2O","16","Greece","2007","5881.90705101301"
"N2O","16","Greece","2006","5773.54864689227"
"N2O","16","Greece","2005","5942.35420146705"
"N2O","16","Greece","2004","6117.41555576315"
"N2O","16","Greece","2003","6112.72561012341"
"N2O","16","Greece","2002","6182.2782585232"
"N2O","16","Greece","2001","6231.8506378451"
"N2O","16","Greece","2000","6368.8340620712"
"N2O","16","Greece","1999","6584.448267911"
"N2O","16","Greece","1998","6632.91855579596"
"N2O","16","Greece","1997","6714.42636621445"
"N2O","16","Greece","1996","6874.47865180784"
"N2O","16","Greece","1995","6705.25626604791"
"N2O","16","Greece","1994","6494.27679687722"
"N2O","16","Greece","1993","6625.65441152108"
"N2O","16","Greece","1992","7179.66775841197"
"N2O","16","Greece","1991","7344.18171458288"
"N2O","16","Greece","1990","7481.07633613499"
"N2O","17","Hungary","2020","5012.72719826202"
"N2O","17","Hungary","2019","4849.90329037119"
"N2O","17","Hungary","2018","4847.50127868415"
"N2O","17","Hungary","2017","4780.85833227319"
"N2O","17","Hungary","2016","4781.19486058517"
"N2O","17","Hungary","2015","4515.06458027238"
"N2O","17","Hungary","2014","4413.96063806663"
"N2O","17","Hungary","2013","4184.40723435126"
"N2O","17","Hungary","2012","3841.0844005565"
"N2O","17","Hungary","2011","3907.01245298243"
"N2O","17","Hungary","2010","3713.92636574796"
"N2O","17","Hungary","2009","3788.49610834727"
"N2O","17","Hungary","2008","4083.84133501319"
"N2O","17","Hungary","2007","4786.11756731514"
"N2O","17","Hungary","2006","5334.52886826085"
"N2O","17","Hungary","2005","5608.34621932335"
"N2O","17","Hungary","2004","5879.32854457969"
"N2O","17","Hungary","2003","5087.44616700672"
"N2O","17","Hungary","2002","5166.64265432498"
"N2O","17","Hungary","2001","5854.34770676785"
"N2O","17","Hungary","2000","5404.67081537632"
"N2O","17","Hungary","1999","5065.43392287042"
"N2O","17","Hungary","1998","5237.14787025506"
"N2O","17","Hungary","1997","5329.06664443153"
"N2O","17","Hungary","1996","5332.35646457086"
"N2O","17","Hungary","1995","4749.54460346456"
"N2O","17","Hungary","1994","5580.93589797344"
"N2O","17","Hungary","1993","4627.72594531977"
"N2O","17","Hungary","1992","4443.52191642196"
"N2O","17","Hungary","1991","5697.6633403925"
"N2O","17","Hungary","1990","8377.4924005897"
"N2O","18","Iceland","2020","294.689063783069"
"N2O","18","Iceland","2019","294.535865604511"
"N2O","18","Iceland","2018","306.599725746164"
"N2O","18","Iceland","2017","321.44768910234"
"N2O","18","Iceland","2016","310.512020365866"
"N2O","18","Iceland","2015","312.273728739233"
"N2O","18","Iceland","2014","327.561030725901"
"N2O","18","Iceland","2013","302.351113381514"
"N2O","18","Iceland","2012","308.519527330629"
"N2O","18","Iceland","2011","301.87468079691"
"N2O","18","Iceland","2010","305.139508472431"
"N2O","18","Iceland","2009","316.469074585704"
"N2O","18","Iceland","2008","340.055615922556"
"N2O","18","Iceland","2007","333.156225757569"
"N2O","18","Iceland","2006","320.614918509305"
"N2O","18","Iceland","2005","310.616639964644"
"N2O","18","Iceland","2004","308.613516583968"
"N2O","18","Iceland","2003","306.969678504089"
"N2O","18","Iceland","2002","312.666329422502"
"N2O","18","Iceland","2001","337.581242402058"
"N2O","18","Iceland","2000","342.288193686459"
"N2O","18","Iceland","1999","362.875665985762"
"N2O","18","Iceland","1998","353.922165756497"
"N2O","18","Iceland","1997","353.05282800878"
"N2O","18","Iceland","1996","358.95381168142"
"N2O","18","Iceland","1995","342.877180327499"
"N2O","18","Iceland","1994","348.197509918721"
"N2O","18","Iceland","1993","342.441683197112"
"N2O","18","Iceland","1992","333.868955073648"
"N2O","18","Iceland","1991","348.605513899101"
"N2O","18","Iceland","1990","356.121232219382"
"N2O","19","Ireland","2020","6868.23427982988"
"N2O","19","Ireland","2019","6867.21576870979"
"N2O","19","Ireland","2018","7262.92054889009"
"N2O","19","Ireland","2017","6915.0131500716"
"N2O","19","Ireland","2016","6579.69300478785"
"N2O","19","Ireland","2015","6473.48066588394"
"N2O","19","Ireland","2014","6408.75736798786"
"N2O","19","Ireland","2013","6678.70413094062"
"N2O","19","Ireland","2012","6263.86364375103"
"N2O","19","Ireland","2011","6023.92564568895"
"N2O","19","Ireland","2010","6450.54638358829"
"N2O","19","Ireland","2009","6207.51210601479"
"N2O","19","Ireland","2008","6398.96038263611"
"N2O","19","Ireland","2007","6439.25264674322"
"N2O","19","Ireland","2006","6688.42888695815"
"N2O","19","Ireland","2005","6903.3367910844"
"N2O","19","Ireland","2004","7026.93561579339"
"N2O","19","Ireland","2003","7151.37516751027"
"N2O","19","Ireland","2002","7249.31721541249"
"N2O","19","Ireland","2001","7579.38067222656"
"N2O","19","Ireland","2000","8054.81896602362"
"N2O","19","Ireland","1999","8349.13927629963"
"N2O","19","Ireland","1998","8597.79316147675"
"N2O","19","Ireland","1997","8149.49057834714"
"N2O","19","Ireland","1996","8234.93400442534"
"N2O","19","Ireland","1995","8108.87964701897"
"N2O","19","Ireland","1994","7787.75015925372"
"N2O","19","Ireland","1993","7515.75895155562"
"N2O","19","Ireland","1992","7376.28793338369"
"N2O","19","Ireland","1991","7438.79098369401"
"N2O","19","Ireland","1990","7663.43051084386"
"N2O","20","Italy","2020","19471.1281047612"
"N2O","20","Italy","2019","18756.7304857379"
"N2O","20","Italy","2018","18987.3218074936"
"N2O","20","Italy","2017","19059.3336431983"
"N2O","20","Italy","2016","19308.4248694177"
"N2O","20","Italy","2015","18866.6252656871"
"N2O","20","Italy","2014","19004.4863812313"
