"Series Code","Country or Area Code","Country or Area","Year","Value"
"NF3","14","France","1993","21.936055537264"
"NF3","14","France","1992","19.94186867024"
"NF3","14","France","1991","18.1289715184"
"NF3","14","France","1990","16.480883198436"
"NF3","15","Germany","2020","10.8016"
"NF3","15","Germany","2019","10.9564"
"NF3","15","Germany","2018","11.7476"
"NF3","15","Germany","2017","11.5068"
"NF3","15","Germany","2016","11.1456"
"NF3","15","Germany","2015","11.8852"
"NF3","15","Germany","2014","20.2788"
"NF3","15","Germany","2013","16.0304"
"NF3","15","Germany","2012","35.207000092"
"NF3","15","Germany","2011","61.206666636"
"NF3","15","Germany","2010","61.433666732"
"NF3","15","Germany","2009","29.081333268"
"NF3","15","Germany","2008","29.595868"
"NF3","15","Germany","2007","12.0228"
"NF3","15","Germany","2006","27.83992"
"NF3","15","Germany","2005","34.48944"
"NF3","15","Germany","2004","22.814366724"
"NF3","15","Germany","2003","19.377233276"
"NF3","15","Germany","2002","12.219166724"
"NF3","15","Germany","2001","7.820266724"
"NF3","15","Germany","2000","8.91605"
"NF3","15","Germany","1999","6.685066724"
"NF3","15","Germany","1998","7.583766724"
"NF3","15","Germany","1997","7.8518"
"NF3","15","Germany","1996","7.221133276"
"NF3","15","Germany","1995","5.289716724"
"NF3","15","Germany","1994","6.88"
"NF3","15","Germany","1993","6.88"
"NF3","15","Germany","1992","6.88"
"NF3","15","Germany","1991","6.88"
"NF3","15","Germany","1990","6.88"
"NF3","19","Ireland","2020","1.462"
"NF3","19","Ireland","2019","1.381460317504"
"NF3","19","Ireland","2018","1.321396825476"
"NF3","19","Ireland","2017","1.261333333276"
"NF3","19","Ireland","2016","0.961015872964"
"NF3","19","Ireland","2015","0.961015872964"
"NF3","19","Ireland","2014","0.961015872964"
"NF3","19","Ireland","2013","0.900952380936"
"NF3","19","Ireland","2012","0.78082539688"
"NF3","19","Ireland","2007","37.668"
"NF3","19","Ireland","2006","28.208"
"NF3","19","Ireland","2005","28.38"
"NF3","19","Ireland","2004","18.0772"
"NF3","19","Ireland","2003","46.6292"
"NF3","19","Ireland","2002","46.5776"
"NF3","19","Ireland","2001","21.7752"
"NF3","19","Ireland","2000","49.1748"
"NF3","19","Ireland","1999","3.787666666588"
"NF3","19","Ireland","1998","4.19100000004"
"NF3","19","Ireland","1997","6.108666666672"
"NF3","19","Ireland","1996","4.719000000064"
"NF3","19","Ireland","1995","4.374333333396"
"NF3","20","Italy","2020","16.305666666684"
"NF3","20","Italy","2019","17.83833333332"
"NF3","20","Italy","2018","22.13200000006"
"NF3","20","Italy","2017","23.499666666624"
"NF3","20","Italy","2016","33.978999999932"
"NF3","20","Italy","2015","28.41666666674"
"NF3","20","Italy","2014","28.1746666666"
"NF3","20","Italy","2013","25.695999999964"
"NF3","20","Italy","2012","24.93333333332"
"NF3","20","Italy","2011","27.782333333256"
"NF3","20","Italy","2010","20.17033333334"
"NF3","20","Italy","2009","17.966666666652"
"NF3","20","Italy","2008","18.78800000008"
"NF3","20","Italy","2007","11.568333333336"
"NF3","20","Italy","2006","22.201666666608"
"NF3","20","Italy","2005","33.38133333336"
"NF3","20","Italy","2004","28.860333333348"
"NF3","20","Italy","2003","27.83733333328"
"NF3","20","Italy","2002","28.060999999964"
"NF3","20","Italy","2001","12.785666666696"
"NF3","20","Italy","2000","13.258746774492"
"NF3","20","Italy","1999","26.69269077924"
"NF3","20","Italy","1998","33.830030706536"
"NF3","20","Italy","1997","54.091747130928"
"NF3","20","Italy","1996","61.775196524072"
"NF3","20","Italy","1995","76.574666666736"
"NF3","21","Japan","2020","288.825568276292"
"NF3","21","Japan","2019","261.47267993636"
"NF3","21","Japan","2018","282.49689981178"
"NF3","21","Japan","2017","449.775297609784"
"NF3","21","Japan","2016","634.435284118484"
"NF3","21","Japan","2015","571.03108219646"
"NF3","21","Japan","2014","1122.86733856963"
"NF3","21","Japan","2013","1617.23736567399"
"NF3","21","Japan","2012","1511.85224938292"
"NF3","21","Japan","2011","1800.37996890664"
"NF3","21","Japan","2010","1539.74147154892"
"NF3","21","Japan","2009","1354.15539751926"
"NF3","21","Japan","2008","1481.03965386692"
"NF3","21","Japan","2007","1586.7974562836"
"NF3","21","Japan","2006","1401.31374395054"
"NF3","21","Japan","2005","1471.7527115608"
"NF3","21","Japan","2004","486.03833940564"
"NF3","21","Japan","2003","416.09627155916"
"NF3","21","Japan","2002","371.482833062316"
"NF3","21","Japan","2001","294.812910487684"
"NF3","21","Japan","2000","285.772616078876"
"NF3","21","Japan","1999","315.26917107368"
"NF3","21","Japan","1998","188.134668087492"
"NF3","21","Japan","1997","171.059350425156"
"NF3","21","Japan","1996","192.5541310511"
"NF3","21","Japan","1995","201.094098845872"
"NF3","21","Japan","1994","76.08965902286"
"NF3","21","Japan","1993","43.47980515592"
"NF3","21","Japan","1992","32.60985386694"
"NF3","21","Japan","1991","32.60985386694"
"NF3","21","Japan","1990","32.60985386694"
"NF3","24","Lithuania","2018","0.0273308"
"NF3","24","Lithuania","2017","0.0117132"
"NF3","24","Lithuania","2016","0.200552"
"NF3","24","Lithuania","2015","0.257312"
"NF3","24","Lithuania","2014","0.291368"
"NF3","24","Lithuania","2013","0.0559"
"NF3","34","Russian Federation","2020","2.1148776"
"NF3","34","Russian Federation","2019","0.0102168"
"NF3","34","Russian Federation","2018","0.19723068"
"NF3","34","Russian Federation","2017","0.1668744"
"NF3","34","Russian Federation","2016","8.1735948"
"NF3","34","Russian Federation","2015","1.2966048"
"NF3","34","Russian Federation","2014","1.08287244"
"NF3","34","Russian Federation","2013","0.72191496"
"NF3","34","Russian Federation","2012","0.36095748"
"NF3","39","Switzerland","2020","0.4116476"
"NF3","39","Switzerland","2019","0.542967708"
"NF3","39","Switzerland","2018","0.5021196"
"NF3","39","Switzerland","2017","0.802803292"
"NF3","39","Switzerland","2016","0.76720256"
"NF3","39","Switzerland","2015","0.72965668"
"NF3","39","Switzerland","2014","0.60480532"
"NF3","39","Switzerland","2013","0.14204104"
"NF3","39","Switzerland","2012","0.54192728"
"NF3","39","Switzerland","2011","9.318616"
"NF3","39","Switzerland","2010","12.66788944"
"NF3","39","Switzerland","2009","7.6403604"
"NF3","39","Switzerland","2008","0.123222864"
"NF3","42","United Kingdom","2020","0.360637675584"
"NF3","42","United Kingdom","2019","0.360637675584"
"NF3","42","United Kingdom","2018","0.360637675584"
"NF3","42","United Kingdom","2017","0.360637675584"
"NF3","42","United Kingdom","2016","0.360637675584"
"NF3","42","United Kingdom","2015","0.360637675584"
"NF3","42","United Kingdom","2014","0.360637675584"
"NF3","42","United Kingdom","2013","0.360637675584"
"NF3","42","United Kingdom","2012","0.360637675584"
"NF3","42","United Kingdom","2011","0.360637675584"
"NF3","42","United Kingdom","2010","0.360637675584"
"NF3","42","United Kingdom","2009","0.38226856294"
"NF3","42","United Kingdom","2008","0.393595865976"
"NF3","42","United Kingdom","2007","0.393373922508"
"NF3","42","United Kingdom","2006","0.380218343408"
"NF3","42","United Kingdom","2005","0.352591305056"
"NF3","42","United Kingdom","2004","0.30878533318"
"NF3","42","United Kingdom","2003","0.332490066504"
"NF3","42","United Kingdom","2002","0.3561948"
"NF3","42","United Kingdom","2001","0.3561948"
"NF3","42","United Kingdom","2000","0.583925901676"
"NF3","42","United Kingdom","1999","0.507761653564"
"NF3","42","United Kingdom","1998","0.441531872612"
"NF3","42","United Kingdom","1997","0.383940758808"
"NF3","42","United Kingdom","1996","0.324137407148"
"NF3","42","United Kingdom","1995","0.273649140844"
"NF3","42","United Kingdom","1994","0.231025023796"
"NF3","42","United Kingdom","1993","0.195040121368"
"NF3","42","United Kingdom","1992","0.164660296632"
"NF3","42","United Kingdom","1991","0.139012491864"
"NF3","42","United Kingdom","1990","0.11735963856"
"NF3","43","United States of America","2020","620.709698463112"
"NF3","43","United States of America","2019","571.920677764664"
"NF3","43","United States of America","2018","586.541624976232"
"NF3","43","United States of America","2017","565.079724274316"
"NF3","43","United States of America","2016","571.177173740656"
"NF3","43","United States of America","2015","566.3795282566"
"NF3","43","United States of America","2014","516.545763451556"
"NF3","43","United States of America","2013","499.339535300252"
"NF3","43","United States of America","2012","578.073983174064"
"NF3","43","United States of America","2011","576.194949702116"
"NF3","43","United States of America","2010","557.690974548004"
"NF3","43","United States of America","2009","468.225209517152"
"NF3","43","United States of America","2008","589.332711365976"
"NF3","43","United States of America","2007","568.11856726856"
"NF3","43","United States of America","2006","695.954522691228"
"NF3","43","United States of America","2005","490.71858044204"
"NF3","43","United States of America","2004","547.04344551448"
"NF3","43","United States of America","2003","529.798135115364"
"NF3","43","United States of America","2002","554.489718258764"
"NF3","43","United States of America","2001","227.280808861096"
"NF3","43","United States of America","2000","204.244691324576"
"NF3","43","United States of America","1999","121.542986341272"
"NF3","43","United States of America","1998","119.775167312696"
"NF3","43","United States of America","1997","97.681870189508"
"NF3","43","United States of America","1996","92.431742127244"
"NF3","43","United States of America","1995","83.237130754636"
"NF3","43","United States of America","1994","65.892166540752"
"NF3","43","United States of America","1993","59.90196958258"
"NF3","43","United States of America","1992","47.921575666064"
"NF3","43","United States of America","1991","47.921575666064"
"NF3","43","United States of America","1990","47.921575666064"

